basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2016.05,1,Jk30e,Hattorizakura,0-1 (1-6),0,yorikiri,1,Jk29w,Fubu,1-0 (4-3)
2016.05,1,Jk28e,Nishigami,1-0 (3-4),1,tsukiotoshi,0,Jk27w,Tokio,0-1 (3-4)
2016.05,1,Jk26e,Ozaki,1-0 (4-3),1,tokkurinage,0,Jk25w,Ayaminato,0-1 (5-2)
2016.05,1,Jk24e,Sekino,1-0 (4-3),1,yoritaoshi,0,Jk23w,Kazunofuji,0-1 (3-4)
2016.05,1,Jk21e,Kotokobayashi,0-1 (1-6),0,oshidashi,1,Jk21w,Asahikuni,1-0 (4-3)
2016.05,1,Jk19e,Kodera,0-1 (4-3),0,yoritaoshi,1,Jk19w,Sakaguchi,1-0 (5-2)
2016.05,1,Jk17e,Hashimoto,1-0 (3-4),1,yoritaoshi,0,Jk17w,Asayokomichi,0-1 (3-4)
2016.05,1,Jk15e,Taniguchi,0-1 (4-3),0,oshidashi,1,Jk15w,Kizaki,1-0 (6-1)
2016.05,1,Jk13e,Kotoinagaki,1-0 (4-3),1,oshitaoshi,0,Jk13w,Matsumoto,0-1 (2-5)
2016.05,1,Jk11w,Hatooka,0-1 (6-1),0,yorikiri,1,Jk10w,Ikegawa,1-0 (7-0)
2016.05,1,Jk9w,Ishikawa,1-0 (3-4),1,oshidashi,0,Jk6w,Isamufuji,0-1 (3-4)
2016.05,1,Jk2e,Umiwatari,1-0 (5-2),1,oshidashi,0,Jk3e,Shimakaze,0-1 (2-5)
2016.05,1,Jd104e,Kobayashi,1-0 (4-3),1,yorikiri,0,Jd103w,Wakayamana,0-1 (4-3)
2016.05,1,Jd101e,Shoryudo,0-1 (3-4),0,isamiashi,1,Jd102e,Moriurara,1-0 (4-3)
2016.05,1,Jd100e,Kotokawai,1-0 (5-2),1,yoritaoshi,0,Jd99w,Kushibiki,0-1 (2-5)
2016.05,1,Jd98e,Ryubu,1-0 (4-3),1,hatakikomi,0,Jd97w,Kadokura,0-1 (3-4)
2016.05,1,Jd95e,Hokuseikai,1-0 (6-1),1,oshidashi,0,Jd96e,Teruju,0-1 (5-2)
2016.05,1,Jd93e,Kaikoki,0-1 (3-4),0,oshidashi,1,Jd93w,Hokutosato,1-0 (3-4)
2016.05,1,Jd91e,Azumanami,1-0 (3-4),1,yorikiri,0,Jd91w,Daishiryu,0-1 (4-3)
2016.05,1,Jd89e,Daikoyama,0-1 (2-5),0,yorikiri,1,Jd89w,Itakozakura,1-0 (4-3)
2016.05,1,Jd87e,Kototakahashi,1-0 (4-3),1,oshidashi,0,Jd87w,Hitomi,0-1 (3-4)
2016.05,1,Jd85e,Hakuyo,1-0 (2-5),1,hatakikomi,0,Jd85w,Akutsu,0-1 (3-4)
2016.05,1,Jd83e,Nakaishi,1-0 (5-2),1,oshidashi,0,Jd83w,Hokutoyu,0-1 (5-2)
2016.05,1,Jd81e,Tamanoryu,1-0 (2-5),1,shitatenage,0,Jd81w,Kameoka,0-1 (2-5)
2016.05,1,Jd79e,Sorakaze,0-1 (3-4),0,shitatenage,1,Jd79w,Yoshimoto,1-0 (4-3)
