basho,rank,rikishi,height,weight
2015.11,Y1e,Kakuryu,186,150
2015.11,Y1w,Hakuho,193,150.7
2015.11,Y2e,Harumafuji,185,135
2015.11,O1e,Terunofuji,192,158.5
2015.11,O1w,Kisenosato,188,177
2015.11,O2e,Kotoshogiku,180,177
2015.11,O2w,Goeido,183,158.2
2015.11,S1e,Tochiozan,189,154
2015.11,S1w,Myogiryu,187,148
2015.11,K1e,Tochinoshin,192,162
2015.11,K1w,Yoshikaze,175,140.3
2015.11,M1e,Ichinojo,190,183
2015.11,M1w,Osunaarashi,189,146
2015.11,M2e,Aoiyama,192,192.6
2015.11,M2w,Okinoumi,190,154
2015.11,M3e,Toyonoshima,169,149.4
2015.11,M3w,Aminishiki,186,152
2015.11,M4e,Ikioi,194,157
2015.11,M4w,Endo,183,145.6
2015.11,M5e,Amuru,192,126
2015.11,M5w,Sadanoumi,184,131.2
2015.11,M6e,Kotoyuki,176,162.4
2015.11,M6w,Homarefuji,180,163.7
2015.11,M7e,Kaisei,195,187.8
2015.11,M7w,Kyokushuho,191,149.6
2015.11,M8e,Tokushoryu,182,170.6
2015.11,M8w,Takarafuji,186,161.1
2015.11,M9e,Tamawashi,190,161
2015.11,M9w,Sadanofuji,189,200.5
2015.11,M10e,Sokokurai,185,131.6
2015.11,M10w,Shohozan,177,134.5
2015.11,M11e,Gagamaru,185,202.6
2015.11,M11w,Mitakeumi,179,149
2015.11,M12e,Takekaze,170,144
2015.11,M12w,Takayasu,187,163
2015.11,M13e,Chiyotairyu,182,166.8
2015.11,M13w,Toyohibiki,185,185.2
2015.11,M14e,Daieisho,179,135.7
2015.11,M14w,Tokitenku,186,143
2015.11,M15e,Kitataiki,185,149
2015.11,M15w,Chiyootori,179,178.5
2015.11,M16e,Asasekiryu,184,145
2015.11,J1e,Takanoiwa,181,145.5
2015.11,J1w,Kagamio,182,136
2015.11,J2e,Kagayaki,193,144.3
2015.11,J2w,Seiro,185,131.2
2015.11,J3e,Hidenoumi,184,156.2
2015.11,J3w,Jokoryu,187,162.4
2015.11,J4e,Kitaharima,182,121
2015.11,J4w,Fujiazuma,182,183.6
2015.11,J5e,Arawashi,184,122
2015.11,J5w,Shodai,182,150
2015.11,J6e,Satoyama,177,121
2015.11,J6w,Onosho,176,148.5
2015.11,J7e,Akiseyama,183,172.6
2015.11,J7w,Kyokutaisei,184,128.2
2015.11,J8e,Wakanoshima,181,140
2015.11,J8w,Asahisho,174,144.6
2015.11,J9e,Asabenkei,190,174.8
2015.11,J9w,Azumaryu,192,147.2
2015.11,J10e,Ishiura,173,103.6
2015.11,J10w,Tokushinho,194,214.1
2015.11,J11e,Nishikigi,184.5,149.5
2015.11,J11w,Amakaze,184,200.5
2015.11,J12e,Daishomaru,175,153
2015.11,J12w,Chiyoo,178,149.6
2015.11,J13e,Tenkaiho,184,189
2015.11,J13w,Daido,187,167.6
2015.11,J14e,Chiyomaru,178,176.3
2015.11,J14w,Tamaasuka,185,158.5
2015.11,Ms1e,Abiko,184,154
2015.11,Ms1w,Abi,185,121
2015.11,Ms2e,Kizenryu,194,149.3
2015.11,Ms2w,Daishoho,182,140
2015.11,Ms3e,Kotoeko,175.5,111.6
2015.11,Ms3w,Chiyoshoma,183,118.2
2015.11,Ms4e,Dewahayate,177,122.6
2015.11,Ms4w,Chiyonokuni,184,143.8
2015.11,Ms5e,Kairyu,178,133.5
2015.11,Ms5w,Kisenoyama,170.2,168.7
2015.11,Ms6e,Higonojo,180,135.1
