basho,rank,rikishi,height,weight
2014.05,Y1e,Hakuho,193,150.7
2014.05,Y1w,Harumafuji,185,135
2014.05,Y2e,Kakuryu,186,150
2014.05,O1e,Kisenosato,188,177
2014.05,O1w,Kotoshogiku,180,177
2014.05,S1e,Goeido,183,158.2
2014.05,S1w,Tochiozan,189,154
2014.05,K1e,Yoshikaze,175,140.3
2014.05,K1w,Chiyootori,179,178.5
2014.05,M1e,Aoiyama,192,192.6
2014.05,M1w,Takekaze,170,144
2014.05,M2e,Chiyotairyu,182,166.8
2014.05,M2w,Takarafuji,186,161.1
2014.05,M3e,Aminishiki,186,152
2014.05,M3w,Kyokutenho,191,156
2014.05,M4e,Endo,183,145.6
2014.05,M4w,Toyonoshima,169,149.4
2014.05,M5e,Shohozan,177,134.5
2014.05,M5w,Ikioi,194,157
2014.05,M6e,Kaisei,195,187.8
2014.05,M6w,Tamawashi,190,161
2014.05,M7e,Homasho,185,149
2014.05,M7w,Tokushoryu,182,170.6
2014.05,M8e,Myogiryu,187,148
2014.05,M8w,Takayasu,187,163
2014.05,M9e,Terunofuji,192,158.5
2014.05,M9w,Okinoumi,190,154
2014.05,M10e,Osunaarashi,189,146
2014.05,M10w,Tochinowaka,196,181
2014.05,M11e,Toyohibiki,185,185.2
2014.05,M11w,Chiyomaru,178,176.3
2014.05,M12e,Takanoiwa,181,145.5
2014.05,M12w,Jokoryu,187,162.4
2014.05,M13e,Masunoyama,180,174
2014.05,M13w,Kitataiki,185,149
2014.05,M14e,Gagamaru,185,202.6
2014.05,M14w,Tokitenku,186,143
2014.05,M15e,Kyokushuho,191,149.6
2014.05,M15w,Sokokurai,185,131.6
2014.05,M16e,Arawashi,184,122
2014.05,M16w,Chiyonokuni,184,143.8
2014.05,M17e,Sadanoumi,184,131.2
2014.05,J1e,Azumaryu,192,147.2
2014.05,J1w,Daido,187,167.6
2014.05,J2e,Sotairyu,179,120
2014.05,J2w,Kagamio,182,136
2014.05,J3e,Asahisho,174,144.6
2014.05,J3w,Wakanosato,184,161
2014.05,J4e,Asasekiryu,184,145
2014.05,J4w,Tamaasuka,185,158.5
2014.05,J5e,Sadanofuji,189,200.5
2014.05,J5w,Satoyama,177,121
2014.05,J6e,Chiyoo,178,149.6
2014.05,J6w,Tenkaiho,184,189
2014.05,J7e,Homarefuji,180,163.7
2014.05,J7w,Akiseyama,183,172.6
2014.05,J8e,Fujiazuma,182,183.6
2014.05,J8w,Shotenro,189,157.5
2014.05,J9e,Amuru,192,126
2014.05,J9w,Tokushinho,194,214.1
2014.05,J10e,Tosayutaka,178,140.8
2014.05,J10w,Ichinojo,190,183
2014.05,J11e,Higonojo,180,135.1
2014.05,J11w,Wakakoyu,180,166.7
2014.05,J12e,Sakigake,180,155.3
2014.05,J12w,Seiro,185,131.2
2014.05,J13e,Kotoyuki,176,162.4
2014.05,J13w,Yoshiazuma,198,169
2014.05,J14e,Daikiho,183,155.6
2014.05,J14w,Takanoyama,186,94
2014.05,Ms1e,Kitaharima,182,121
2014.05,Ms1w,Wakanoshima,181,140
2014.05,Ms2e,Daieisho,179,135.7
2014.05,Ms2w,Ishiura,173,103.6
2014.05,Ms3e,Tochihiryu,178,153.5
2014.05,Ms3w,Kyokutaisei,184,128.2
2014.05,Ms4e,Kizenryu,194,149.3
2014.05,Ms4w,Horyuyama,185,167
2014.05,Ms5e,Iwasaki,184,156.2
2014.05,Ms5w,Higoarashi,182,168.4
2014.05,Ms6e,Yamatofuji,188,146
2014.05,Ms6w,Tochinoshin,192,162
2014.05,Ms7e,Kotokobai,172.5,135.4
2014.05,Ms7w,Sagatsukasa,166,134.4
2014.05,Ms8e,Kotoeko,175.5,111.6
2014.05,Ms8w,Kawabata,175,153
2014.05,Ms9e,Dairaido,176.5,153.3
2014.05,Ms9w,Tatsu,193,144.3
2014.05,Ms10e,Chiyoshoma,183,118.2
2014.05,Ms10w,Kotomisen,182,150.2
2014.05,Ms11e,Gochozan,175,112.2
2014.05,Ms11w,Dewahayate,177,122.6
2014.05,Ms12e,Musashiumi,182,138.8
2014.05,Ms12w,Tsurubayashi,178,136.3
2014.05,Ms13e,Tanzo,188,151.8
2014.05,Ms13w,Sensho,181,135
2014.05,Ms14e,Kihonoumi,182,148.4
2014.05,Ms14w,Masunoumi,180,145.4
2014.05,Ms15e,Takatoshi,174,130.4
2014.05,Ms15w,Oiwato,179,143.6
2014.05,Ms16e,Onosho,176,148.5
2014.05,Ms16w,Mankajo,182,196.6
2014.05,Ms17e,Mitoyutaka,177,164.4
2014.05,Ms17w,Sasanoyama,179.5,150
2014.05,Ms18e,Horikiri,185,121
2014.05,Ms18w,Daishoryu,172,143.4
2014.05,Ms19e,Fukugoriki,181,150
2014.05,Ms19w,Kairyu,178,133.5
2014.05,Ms20e,Tokachiumi,190,143.5
2014.05,Ms20w,Kawanari,184,200.5
2014.05,Ms21e,Shosei,167,130.2
2014.05,Ms21w,Shineiyama,180,132
2014.05,Ms22e,Kisenoyama,170.2,168.7
2014.05,Ms22w,Nishikigi,184.5,149.5
2014.05,Ms23e,Tochinosato,178.5,149.3
2014.05,Ms23w,Onami,182,101.2
2014.05,Ms24e,Katsunofuji,182.5,143
2014.05,Ms24w,Fujimoto,178,138.4
2014.05,Ms25e,Masakaze,183,190.5
2014.05,Ms25w,Ryuonami,187,128.5
2014.05,Ms26e,Chiyosakae,178,140.7
2014.05,Ms26w,Sasakiyama,179.5,137
2014.05,Ms27e,Kaonishiki,179,162.8
2014.05,Ms27w,Asabenkei,190,174.8
2014.05,Ms28e,Okinofuji,181,160.5
2014.05,Ms28w,Kasugakuni,182,161
2014.05,Ms29e,Keitenkai,175,116
2014.05,Ms29w,Shoho,181.5,130
2014.05,Ms30e,Takakasuga,188,100.3
2014.05,Ms30w,Irie,179,181.1
2014.05,Ms31e,Kotodaigo,189,117
2014.05,Ms31w,Daishoho,182,140
2014.05,Ms32e,Terutsuyoshi,169,112
2014.05,Ms32w,Aozora,180.5,127.5
2014.05,Ms33e,Koba,171,152.5
2014.05,Ms33w,Akinoyama,177,192.8
2014.05,Ms34e,Matsumoto,179,131.2
2014.05,Ms34w,Oniarashi,184,121.5
2014.05,Ms35e,Komanokuni,177,207.8
2014.05,Ms35w,Hakunishiki,180,124.6
2014.05,Ms36e,Wakakeisho,173.5,138
2014.05,Ms36w,Terao,191,152.4
2014.05,Ms37e,Goshi,185,127.2
2014.05,Ms37w,Tetsuyuzan,175.2,124.4
2014.05,Ms38e,Hokaho,185,137.3
2014.05,Ms38w,Tenichi,175.5,140.6
2014.05,Ms39e,Tamadaiki,180,128.7
2014.05,Ms39w,Bungonishiki,182,155.1
2014.05,Ms40e,Towanoyama,190.5,170
2014.05,Ms40w,Hokuo,177,117.1
2014.05,Ms41e,Ohara,170,91.5
2014.05,Ms41w,Kansei,183,173.7
2014.05,Ms42e,Akinokawa,180,141.3
2014.05,Ms42w,Kazafuzan,182,164
2014.05,Ms43e,Hakuyozan,185,145.8
2014.05,Ms43w,Kotootori,177,127.6
2014.05,Ms44e,Migikataagari,174,158
2014.05,Ms44w,Hitenryu,188,162.5
2014.05,Ms45e,Mugendai,178,114.7
2014.05,Ms45w,Matsubayama,184,146.3
2014.05,Ms46e,Masunosho,181.5,128.5
2014.05,Ms46w,Goryu,179,153.3
2014.05,Ms47e,Amatsu,180,136.4
2014.05,Ms47w,Kotokensei,175,159.5
2014.05,Ms48e,Akua,181,162.6
2014.05,Ms48w,Nionoumi,174,146.5
2014.05,Ms49e,Shinohara,180,111
2014.05,Ms49w,Hakiai,174,121
2014.05,Ms50e,Suzaku,182,104
2014.05,Ms50w,Daikamikaze,175,109.2
2014.05,Ms51e,Nishikikaze,179,147.4
2014.05,Ms51w,Kimikaze,182,135
2014.05,Ms52e,Takamisato,185,142
2014.05,Ms52w,Yoshifuji,173,123.7
2014.05,Ms53e,Ikeru,174,101.2
2014.05,Ms53w,Daishonada,182,147.6
2014.05,Ms54e,Komakiryu,179,149.3
2014.05,Ms54w,Kotofukuju,185.5,141
2014.05,Ms55e,Nogami,176,125
2014.05,Ms55w,Takakiho,178,146.7
2014.05,Ms56e,Tochinohama,186,153
2014.05,Ms56w,Chiyoarashi,171,145
2014.05,Ms57e,Daichi,185,131.6
2014.05,Ms57w,Fujinoumi,190,140.3
2014.05,Ms58e,Kosei,193,180.2
2014.05,Ms58w,Shiroryu,173,146.6
2014.05,Ms59e,Kaito,178,133.1
2014.05,Ms59w,Aratoshi,180,118
2014.05,Ms60e,Wakaryusei,184.5,119.5
2014.05,Ms60w,Daiseiho,181,137.5
2014.05,Sd1e,Aonosho,181,137.2
2014.05,Sd1w,Hisanotora,177,153.3
2014.05,Sd2e,Kasugaryu,168,107
2014.05,Sd2w,Okuma,180,164.4
2014.05,Sd3e,Tochimaru,170,155
2014.05,Sd3w,Tomisakae,168,110
2014.05,Sd4e,Chiyokiryu,186,122.1
2014.05,Sd4w,Byakko,187.5,134.4
2014.05,Sd5e,Taiga,183,129.5
2014.05,Sd5w,Fukuyamato,169,93.3
2014.05,Sd6e,Rendaiyama,179.5,144.2
2014.05,Sd6w,Tochiminato,191,146.3
2014.05,Sd7e,Shoketsu,184,159.5
2014.05,Sd7w,Notozakura,177,137
2014.05,Sd8e,Haruzakura,173,125
2014.05,Sd8w,Kotokino,187,182
2014.05,Sd9e,Oazuma,197,151.5
2014.05,Sd9w,Hitachigo,183,144.7
2014.05,Sd10e,Nishiyama,180,158.5
2014.05,Sd10w,Wakakasuga,192.5,142
2014.05,Sd11e,Rikishin,188,132
2014.05,Sd11w,Aiyama,172,111
2014.05,Sd12e,Kotodaishin,179,161.5
2014.05,Sd12w,Nankairiki,176,136.4
2014.05,Sd13e,Raomaru,173,125
2014.05,Sd13w,Hokutowaka,186,126
2014.05,Sd14e,Meisei,180,120
2014.05,Sd14w,Okoryu,180,128
2014.05,Sd15e,Notoazuma,181.5,153.8
2014.05,Sd15w,Mitozakura,179.5,136
2014.05,Sd16e,Koshinoryu,179,168.2
2014.05,Sd16w,Owaka,192,134.5
2014.05,Sd17e,Maenofuji,177.8,130.7
2014.05,Sd17w,Haguroho,171.5,128.2
2014.05,Sd18e,Yoshinokuni,175.5,94.3
2014.05,Sd18w,Dewanosato,182.5,115
2014.05,Sd19e,Karatsuumi,182,180.2
2014.05,Sd19w,Sasayama,177.5,135
2014.05,Sd20e,Daishoiwa,181,134.4
2014.05,Sd20w,Itadaki,188,113.7
2014.05,Sd21e,Mitotsukasa,176,170.3
2014.05,Sd21w,Asatenmai,171,118.2
2014.05,Sd22e,Maeta,180,208.5
2014.05,Sd22w,Kaorufuji,175,179.2
2014.05,Sd23e,Tsurunoumi,176,123
2014.05,Sd23w,Masutoo,187,168.2
2014.05,Sd24e,Chiyonokatsu,178,117
2014.05,Sd24w,Dewaotori,186,144.7
2014.05,Sd25e,Hamaeiko,170,104
2014.05,Sd25w,Kisenowaka,178,118.5
2014.05,Sd26e,Ryusei,181,120
2014.05,Sd26w,Otakayama,194,147.3
2014.05,Sd27e,Aokishin,174,118.7
2014.05,Sd27w,Fukunokuni,170,138
2014.05,Sd28e,Wakayama,174,150.8
2014.05,Sd28w,Arishima,184,139.9
2014.05,Sd29e,Fukamiyama,178,154
2014.05,Sd29w,Takunishiki,186,176
2014.05,Sd30e,Buseizan,185,142
2014.05,Sd30w,Daishokaku,184,145
2014.05,Sd31e,Daishowaka,190,146
2014.05,Sd31w,Asakoki,186,116
2014.05,Sd32e,Musashikuni,187,145
2014.05,Sd32w,Aoi,181,141
2014.05,Sd33e,Takageppo,173,132.3
2014.05,Sd33w,Manazuru,185,146.5
2014.05,Sd34e,Seiomaru,178.5,146.6
2014.05,Sd34w,Ryuseio,187,146.7
2014.05,Sd35e,Kotokuzan,178,133.2
2014.05,Sd35w,Yuki,179,121
2014.05,Sd36e,Haruhikari,168,128.8
2014.05,Sd36w,Kakutaiki,174,141.8
2014.05,Sd37e,Nishiuchi,177,109.3
2014.05,Sd37w,Akatsuki,178.5,144.6
2014.05,Sd38e,Kakehashi,170,115.6
2014.05,Sd38w,Kenho,180,231.5
2014.05,Sd39e,Daigofuji,184,195.5
2014.05,Sd39w,Tochinoshima,173,141.8
2014.05,Sd40e,Kiryu,177.5,159.9
2014.05,Sd40w,Aomihama,177,136.6
2014.05,Sd41e,Kainoryu,179,117.5
2014.05,Sd41w,Takamiryu,184,169.8
2014.05,Sd42e,Tokushuzan,174,164.8
2014.05,Sd42w,Azumasato,171.5,123.5
2014.05,Sd43e,Yotsugamine,170,112
2014.05,Sd43w,Kotodairyu,175,113.4
2014.05,Sd44e,Sumanoumi,177,123.1
2014.05,Sd44w,Hagane,178,143.1
2014.05,Sd45e,Tanahashi,187,180.6
2014.05,Sd45w,Ikinoshima,182.5,142
2014.05,Sd46e,Orora,193,271
2014.05,Sd46w,Kainokura,175,117.2
2014.05,Sd47e,Kasuganami,172,153.6
2014.05,Sd47w,Tochinobori,181.5,123.7
2014.05,Sd48e,Kamiyutaka,182,138
2014.05,Sd48w,Gorikiyama,180.5,128.5
2014.05,Sd49e,Genkaiho,175,142
2014.05,Sd49w,Shobushi,166,111.2
2014.05,Sd50e,Tochihayate,168,147
2014.05,Sd50w,Kai,182,113.6
2014.05,Sd51e,Daijo,180,126.6
2014.05,Sd51w,Baraki,164,109.7
2014.05,Sd52e,Kotohayato,174,125.3
2014.05,Sd52w,Sakae,175,119
2014.05,Sd53e,Chiyoraizan,189,153.1
2014.05,Sd53w,Kasugamaru,175,134
2014.05,Sd54e,Yakunoshima,179,142.2
2014.05,Sd54w,Kotoseigo,183,131
2014.05,Sd55e,Omori,180,182
2014.05,Sd55w,Kotoninsei,172.5,122
2014.05,Sd56e,Sadanokuni,183,114.3
2014.05,Sd56w,Hasugeyama,183,130
2014.05,Sd57e,Daionami,179,120.8
2014.05,Sd57w,Hienriki,179,121
2014.05,Sd58e,Tokinowaka,190,130.6
2014.05,Sd58w,Tosahikari,181,97.6
2014.05,Sd59e,Hamayutaka,181.5,126.5
2014.05,Sd59w,Asanotosa,174.5,169.2
2014.05,Sd60e,Wakanofuji,178.5,136.2
2014.05,Sd60w,Dainin,178,124
2014.05,Sd61e,Hamakasuga,177,119.2
2014.05,Sd61w,Teraosho,181,163.7
2014.05,Sd62e,Kototsubasa,174,105
2014.05,Sd62w,Koike,182,153
2014.05,Sd63e,Kisomitsuru,178,124.2
2014.05,Sd63w,Kaminoyama,193.5,174.4
2014.05,Sd64e,Daitenpaku,179.5,137.2
2014.05,Sd64w,Fukushima,179,133
2014.05,Sd65e,Asanojo,174.5,114.3
2014.05,Sd65w,Takagenji,186,126.2
2014.05,Sd66e,Tokiarashi,180.5,143.4
2014.05,Sd66w,Saio,173.5,98.4
2014.05,Sd67e,Sotenryu,186,126
2014.05,Sd67w,Hibikiryu,178,138.7
2014.05,Sd68e,Chiyohayate,183.3,86.7
2014.05,Sd68w,Tsugaruumi,174,84.2
2014.05,Sd69e,Amanoshima,180,121.2
2014.05,Sd69w,Kotorikuzan,174.5,174.5
2014.05,Sd70e,Komatsukasa,193,183.5
2014.05,Sd70w,Rikito,167,108.3
2014.05,Sd71e,Tsubomi,180,127.6
2014.05,Sd71w,Shunba,165,103.2
2014.05,Sd72e,Isshinryu,189,113
2014.05,Sd72w,Hokutoki,173,135.2
2014.05,Sd73e,Mitohikari,175,125.6
2014.05,Sd73w,Tochinokuni,178,130.2
2014.05,Sd74e,Daishodo,178,135
2014.05,Sd74w,Gonoumi,183,117.7
2014.05,Sd75e,Toofuji,182,191.5
2014.05,Sd75w,Ariake,173.5,116.5
