basho,rank,rikishi,height,weight
1995.03,Y1e,Takanohana,186,141
1995.03,Y1w,Akebono,203,225
1995.03,O1e,Musashimaru,191,190
1995.03,O1w,Wakanohana,180,127
1995.03,O2e,Takanonami,195,161
1995.03,S1e,Kaio,184,157
1995.03,S1w,Akinoshima,175,139
1995.03,K1e,Naminohana,179,130
1995.03,K1w,Daishoho,187,140
1995.03,M1e,Kotobeppu,178,183
1995.03,M1w,Misugisato,186,154
1995.03,M2e,Takatoriki,180,144
1995.03,M2w,Asanowaka,178,146
1995.03,M3e,Konishiki,185,269
1995.03,M3w,Kotonishiki,176,139
1995.03,M4e,Kotonowaka,191,163
1995.03,M4w,Musoyama,184,164
1995.03,M5e,Daishi,181,155
1995.03,M5w,Oginishiki,186,135
1995.03,M6e,Terao,185,113
1995.03,M6w,Tochinowaka,190,155
1995.03,M7e,Tomonohana,173,113
1995.03,M7w,Kenko,190,133
1995.03,M8e,Hamanoshima,178,126
1995.03,M8w,Kyokudozan,181,106
1995.03,M9e,Mainoumi,171,97
1995.03,M9w,Kotoinazuma,180,130
1995.03,M10e,Kitakachidoki,183,145
1995.03,M10w,Higonoumi,184,140
1995.03,M11e,Minatofuji,186,157
1995.03,M11w,Kasugafuji,176,142
1995.03,M12e,Kushimaumi,187,194
1995.03,M12w,Wakashoyo,180,162
1995.03,M13e,Kirishima,186,125
1995.03,M13w,Kiraiho,190,155
1995.03,M14e,Takamisugi,178,146
1995.03,M14w,Daizen,189,148
1995.03,M15e,Asahiyutaka,188,138
1995.03,M15w,Mitoizumi,193,186
1995.03,M16e,Asanosho,185,139
