basho,rank,rikishi,height,weight
2015.09,Y1e,Hakuho,193,150.7
2015.09,Y1w,Kakuryu,186,150
2015.09,Y2e,Harumafuji,185,135
2015.09,O1e,Terunofuji,192,158.5
2015.09,O1w,Kisenosato,188,177
2015.09,O2e,Goeido,183,158.2
2015.09,O2w,Kotoshogiku,180,177
2015.09,S1e,Tochiozan,189,154
2015.09,S1w,Myogiryu,187,148
2015.09,K1e,Tochinoshin,192,162
2015.09,K1w,Okinoumi,190,154
2015.09,M1e,Aoiyama,192,192.6
2015.09,M1w,Yoshikaze,175,140.3
2015.09,M2e,Osunaarashi,189,146
2015.09,M2w,Sadanofuji,189,200.5
2015.09,M3e,Sadanoumi,184,131.2
2015.09,M3w,Takayasu,187,163
2015.09,M4e,Ichinojo,190,183
2015.09,M4w,Takarafuji,186,161.1
2015.09,M5e,Tamawashi,190,161
2015.09,M5w,Kaisei,195,187.8
2015.09,M6e,Aminishiki,186,152
2015.09,M6w,Tokushoryu,182,170.6
2015.09,M7e,Endo,183,145.6
2015.09,M7w,Amuru,192,126
2015.09,M8e,Takekaze,170,144
2015.09,M8w,Toyonoshima,169,149.4
2015.09,M9e,Gagamaru,185,202.6
2015.09,M9w,Kagamio,182,136
2015.09,M10e,Kotoyuki,176,162.4
2015.09,M10w,Kyokushuho,191,149.6
2015.09,M11e,Chiyotairyu,182,166.8
2015.09,M11w,Homarefuji,180,163.7
2015.09,M12e,Ikioi,194,157
2015.09,M12w,Chiyootori,179,178.5
2015.09,M13e,Daieisho,179,135.7
2015.09,M13w,Tokitenku,186,143
2015.09,M14e,Kitataiki,185,149
2015.09,M14w,Sokokurai,185,131.6
2015.09,M15e,Asasekiryu,184,145
2015.09,M15w,Hidenoumi,184,156.2
2015.09,M16e,Seiro,185,131.2
2015.09,J1e,Fujiazuma,182,183.6
2015.09,J1w,Chiyomaru,178,176.3
2015.09,J2e,Kitaharima,182,121
2015.09,J2w,Takanoiwa,181,145.5
2015.09,J3e,Toyohibiki,185,185.2
2015.09,J3w,Arawashi,184,122
2015.09,J4e,Jokoryu,187,162.4
2015.09,J4w,Satoyama,177,121
2015.09,J5e,Kagayaki,193,144.3
2015.09,J5w,Mitakeumi,179,149
2015.09,J6e,Asahisho,174,144.6
2015.09,J6w,Shohozan,177,134.5
2015.09,J7e,Tenkaiho,184,189
2015.09,J7w,Wakanoshima,181,140
2015.09,J8e,Tamaasuka,185,158.5
2015.09,J8w,Daishomaru,175,153
2015.09,J9e,Onosho,176,148.5
2015.09,J9w,Tokushinho,194,214.1
2015.09,J10e,Amakaze,184,200.5
2015.09,J10w,Akiseyama,183,172.6
2015.09,J11e,Chiyoo,178,149.6
2015.09,J11w,Abi,185,121
2015.09,J12e,Ishiura,173,103.6
2015.09,J12w,Shodai,182,150
2015.09,J13e,Kyokutaisei,184,128.2
2015.09,J13w,Shotenro,189,157.5
2015.09,J14e,Nishikigi,184.5,149.5
2015.09,J14w,Kizenryu,194,149.3
2015.09,Ms1e,Dewahayate,177,122.6
2015.09,Ms1w,Asabenkei,190,174.8
2015.09,Ms2e,Azumaryu,192,147.2
2015.09,Ms2w,Kisenoyama,170.2,168.7
2015.09,Ms3e,Daido,187,167.6
2015.09,Ms3w,Takaryu,180,202
2015.09,Ms4e,Wakanosato,184,161
2015.09,Ms4w,Daishoho,182,140
2015.09,Ms5e,Kotoeko,175.5,111.6
2015.09,Ms5w,Abiko,184,154
2015.09,Ms6e,Aozora,180.5,127.5
2015.09,Ms6w,Sakigake,180,155.3
2015.09,Ms7e,Gochozan,175,112.2
2015.09,Ms7w,Kairyu,178,133.5
2015.09,Ms8e,Sasanoyama,179.5,150
2015.09,Ms8w,Yamatofuji,188,146
2015.09,Ms9e,Tochimaru,170,155
2015.09,Ms9w,Hokaho,185,137.3
2015.09,Ms10e,Chiyonokuni,184,143.8
2015.09,Ms10w,Higonojo,180,135.1
2015.09,Ms11e,Chiyoshoma,183,118.2
2015.09,Ms11w,Ryuonami,187,128.5
2015.09,Ms12e,Suzaku,182,104
2015.09,Ms12w,Hakuyozan,185,145.8
2015.09,Ms13e,Hishofuji,193,201
2015.09,Ms13w,Hamaguchi,178,160.8
2015.09,Ms14e,Shiba,176,159
2015.09,Ms14w,Masunosho,181.5,128.5
2015.09,Ms15e,Higoarashi,182,168.4
2015.09,Ms15w,Shosei,167,130.2
2015.09,Ms16e,Tochihiryu,178,153.5
2015.09,Ms16w,Sotairyu,179,120
2015.09,Ms17e,Akua,181,162.6
2015.09,Ms17w,Irie,179,181.1
2015.09,Ms18e,Masutoo,187,168.2
2015.09,Ms18w,Terutsuyoshi,169,112
2015.09,Ms19e,Mugendai,178,114.7
2015.09,Ms19w,Meisei,180,120
2015.09,Ms20e,Irodori,179,131.2
2015.09,Ms20w,Tosayutaka,178,140.8
2015.09,Ms21e,Onami,182,101.2
2015.09,Ms21w,Sato,173,149
2015.09,Ms22e,Dairaido,176.5,153.3
2015.09,Ms22w,Oiwato,179,143.6
2015.09,Ms23e,Nionoumi,174,146.5
2015.09,Ms23w,Hitenryu,188,162.5
2015.09,Ms24e,Masunoumi,180,145.4
2015.09,Ms24w,Kansei,183,173.7
2015.09,Ms25e,Ryuden,192,145
2015.09,Ms25w,Horyuyama,185,167
2015.09,Ms26e,Aokishin,174,118.7
2015.09,Ms26w,Kotokobai,172.5,135.4
2015.09,Ms27e,Sagatsukasa,166,134.4
2015.09,Ms27w,Hakunishiki,180,124.6
2015.09,Ms28e,Akinokawa,180,141.3
2015.09,Ms28w,Goshi,185,127.2
2015.09,Ms29e,Kotomisen,182,150.2
2015.09,Ms29w,Kaiseio,177,120
2015.09,Ms30e,Mizuguchi,181.5,130
2015.09,Ms30w,Nogami,176,125
2015.09,Ms31e,Wakaryusei,184.5,119.5
2015.09,Ms31w,Daishoryu,172,143.4
2015.09,Ms32e,Aiyama,172,111
2015.09,Ms32w,Nankairiki,176,136.4
