basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
1993.11,1,M16e,Oginishiki,0-1 (11-4),0,shitatenage,1,M15w,Kaio,1-0 (10-5)
1993.11,1,M15e,Minatofuji,1-0 (7-8),1,yorikiri,0,M14w,Toyonoumi,0-1 (8-7)
1993.11,1,M14e,Kitakachidoki,1-0 (9-6),1,okuridashi,0,M13w,Tamakairiki,0-1 (8-7)
1993.11,1,M13e,Kiraiho,1-0 (8-7),1,oshidashi,0,M12w,Oginohana,0-1 (4-11)
1993.11,1,M12e,Daizen,1-0 (10-5),1,oshidashi,0,M11w,Musoyama,0-1 (9-6)
1993.11,1,M10e,Daishoyama,0-1 (6-9),0,yorikiri,1,M10w,Tokitsunada,1-0 (6-9)
1993.11,1,M9e,Kotoinazuma,0-1 (6-9),0,oshidashi,1,M9w,Kasugafuji,1-0 (6-9)
1993.11,1,M8w,Kotobeppu,0-1 (8-7),0,shitatenage,1,M8e,Mainoumi,1-0 (6-9)
1993.11,1,M5w,Wakashoyo,0-1 (8-7),0,yoritaoshi,1,M6w,Terao,1-0 (7-8)
1993.11,1,M2w,Tomonohana,0-1 (8-7),0,uwatenage,1,M2e,Misugisato,1-0 (6-9)
1993.11,1,M1e,Takatoriki,1-0 (5-10),1,hatakikomi,0,M1w,Kushimaumi,0-1 (5-10)
1993.11,1,K1e,Kotonowaka,0-1 (7-8),0,oshidashi,1,M3w,Takamisugi,1-0 (4-11)
1993.11,1,S2wHD,Musashimaru,0-1 (13-2),0,yorikiri,1,M3e,Daishoho,1-0 (6-8-1)
1993.11,1,M5e,Kenko,1-0 (7-8),1,yorikiri,0,S1w,Kotonishiki,0-1 (9-6)
1993.11,1,M6e,Tochinowaka,0-1 (8-7),0,hatakikomi,1,S1e,Takanonami,1-0 (12-3)
1993.11,1,O2eHD,Konishiki,1-0 (6-9),1,yorikiri,0,M4e,Kirishima,0-1 (3-12)
1993.11,1,M7e,Higonoumi,0-1 (5-10),0,yorikiri,1,O1w,Wakanohana,1-0 (12-3)
1993.11,1,O1e,Takanohana,1-0 (7-8),1,oshidashi,0,M7w,Kyokudozan,0-1 (6-9)
1993.11,1,Y1e,Akebono,1-0 (13-2),1,yorikiri,0,K1w,Akinoshima,0-1 (6-9)
1993.11,2,M10e,Daishoyama,1-1 (6-9),1,yorikiri,0,M15w,Kaio,1-1 (10-5)
1993.11,2,M12e,Daizen,2-0 (10-5),1,sukuinage,0,M10w,Tokitsunada,1-1 (6-9)
1993.11,2,M16e,Oginishiki,0-2 (11-4),0,hatakikomi,1,M9w,Kasugafuji,2-0 (6-9)
1993.11,2,M15e,Minatofuji,1-1 (7-8),0,sotogake,1,M8e,Mainoumi,2-0 (6-9)
1993.11,2,M8w,Kotobeppu,1-1 (8-7),1,yorikiri,0,M12w,Oginohana,0-2 (4-11)
1993.11,2,M14w,Toyonoumi,0-2 (8-7),0,yorikiri,1,M7e,Higonoumi,1-1 (5-10)
1993.11,2,M7w,Kyokudozan,0-2 (6-9),0,yorikiri,1,M14e,Kitakachidoki,2-0 (9-6)
