basho,rank,rikishi,height,weight
2005.01,Y1e,Asashoryu,185,140
2005.01,O1e,Kaio,185,175
2005.01,O1w,Chiyotaikai,181,155
2005.01,S1e,Wakanosato,185,150.2
2005.01,S1w,Miyabiyama,187.5,179
2005.01,S2w,Tochiazuma,181,151
2005.01,K1e,Kotomitsuki,181.5,153.8
2005.01,K1w,Hakuho,190.5,135
2005.01,M1e,Iwakiyama,185,175
2005.01,M1w,Tochinonada,186.5,163.9
2005.01,M2e,Kotonowaka,191,176
2005.01,M2w,Tosanoumi,187,156
2005.01,M3e,Tamanoshima,188,156
2005.01,M3w,Kokkai,188,151
2005.01,M4e,Kotooshu,203,131
2005.01,M4w,Kakizoe,177,139
2005.01,M5e,Roho,194,137.5
2005.01,M5w,Takamisakari,188.5,133.5
2005.01,M6e,Kyokutenho,191,149
2005.01,M6w,Kaiho,178,125
2005.01,M7e,Hayateumi,185,118.8
2005.01,M7w,Kotoryu,182.5,140.2
2005.01,M8e,Hokutoriki,182.5,153
2005.01,M8w,Takekaze,172,142
2005.01,M9e,Takanowaka,190,152
2005.01,M9w,Shimotori,190,152
2005.01,M10e,Dejima,180,165
2005.01,M10w,Kyokushuzan,182.5,138.4
2005.01,M11e,Asasekiryu,184,137.4
2005.01,M11w,Jumonji,186,155.5
2005.01,M12e,Tokitsuumi,185,137.5
2005.01,M12w,Kisenosato,185,140.5
2005.01,M13e,Ama,184,113
2005.01,M13w,Buyuzan,181,164
2005.01,M14e,Kasugao,183,143.5
2005.01,M14w,Tamakasuga,182,152.8
2005.01,M15e,Tochisakae,183,150.4
2005.01,M15w,Harunoyama,188,177
2005.01,M16e,Kotoshogiku,178.5,130
2005.01,M16w,Aminishiki,184,126.5
2005.01,M17e,Toyonoshima,171,121
2005.01,M17w,Tokitenku,185.5,127
2005.01,J1e,Gojoro,191,154
2005.01,J1w,Futeno,181,161
2005.01,J2e,Toyozakura,182,139
2005.01,J2w,Kitazakura,190,177
2005.01,J3e,Takanotsuru,188,174.8
2005.01,J3w,Wakatoba,176,140
2005.01,J4e,Kasuganishiki,187,148.5
2005.01,J4w,Ishide,176,120
2005.01,J5e,Kobo,183,132
2005.01,J5w,Kinkaiyama,184,163
2005.01,J6e,Toki,190.5,172
2005.01,J6w,Tamaasuka,184,131
2005.01,J7e,Hakurozan,189,133.5
2005.01,J7w,Otsukasa,174.5,148.7
2005.01,J8e,Wakanoyama,178,164
2005.01,J8w,Daishodai,176,158
2005.01,J9e,Asofuji,178,113.5
2005.01,J9w,Yotsukasa,177.5,151.5
2005.01,J10e,Wakakirin,186,129
2005.01,J10w,Maikaze,179,129
2005.01,J11e,Kaido,177.5,150
2005.01,J11w,Asanowaka,176,140
2005.01,J12e,Katayama,179,128
2005.01,J12w,Sumanofuji,177,145
2005.01,J13e,Senshuyama,178,135
2005.01,J13w,Chiyotenzan,183.5,138
2005.01,J14e,Bushuyama,191,160.5
2005.01,J14w,Daimanazuru,189,159.5
2005.01,Ms1e,Kotokasuga,180,127
2005.01,Ms1w,Tochinohana,183.5,137.8
2005.01,Ms2e,Kyokunankai,180,116
2005.01,Ms2w,Toyonokuni,181,134
2005.01,Ms3e,Ushiomaru,176.5,166
2005.01,Ms3w,Kotokuni,185,142.5
2005.01,Ms4e,Chiyohakuho,180,120
2005.01,Ms4w,Kotokanyu,182,126.7
2005.01,Ms5e,Kanbayashi,176,132
2005.01,Ms5w,Ichinotani,181.6,128
2005.01,Ms6e,Shiraishi,173,120
2005.01,Ms6w,Raiko,188,156.1
2005.01,Ms7e,Fukuzono,181,110
2005.01,Ms7w,Tamamitsukuni,193.5,146.5
2005.01,Ms8e,Dewanosato,182,127
2005.01,Ms8w,Gokenzan,194,177
2005.01,Ms9e,Wakainami,181,126
2005.01,Ms9w,Fukkoyama,174,130
2005.01,Ms10e,Hananosato,180,111
2005.01,Ms10w,Ryuo,176,137
2005.01,Ms11e,Nodera,176.5,144
2005.01,Ms11w,Kaishozan,191.5,128
2005.01,Ms12e,Musashiryu,188.5,120
2005.01,Ms12w,Hamanishiki,181,125
2005.01,Ms13e,Nakao,172,165.5
2005.01,Ms13w,Asahimaru,177,181.5
2005.01,Ms14e,Fujinokaze,180,173
2005.01,Ms14w,Koryu,186,134
2005.01,Ms15e,Takakoyama,178,147.2
2005.01,Ms15w,Yoshiazuma,196.5,158.5
2005.01,Ms16e,Hochiyama,188,149.5
2005.01,Ms16w,Onishi,176,126
2005.01,Ms17e,Hoshihikari,181,96
2005.01,Ms17w,Daishoma,182,133
2005.01,Ms18e,Wakakosho,185,175
2005.01,Ms18w,Masatsukasa,182,117.9
2005.01,Ms19e,Daishochi,183.5,146
2005.01,Ms19w,Dewanofuji,184,128
2005.01,Ms20e,Kitamura,176,115.2
2005.01,Ms20w,Nishikikaze,181,143
2005.01,Ms21e,Furuichi,174,102
2005.01,Ms21w,Masutsuyoshi,180,171
2005.01,Ms22e,Kaishoryu,196,149.5
2005.01,Ms22w,Dairaido,177,144.5
2005.01,Ms23e,Kitataiki,184,129
2005.01,Ms23w,Yotsuguruma,184,141
2005.01,Ms24e,Takamifuji,187,141
2005.01,Ms24w,Komanofuji,184,162.5
2005.01,Ms25e,Ryuho,183,135
2005.01,Ms25w,Kirinowaka,176.5,113.5
2005.01,Ms26e,Munakata,178.5,143.2
2005.01,Ms26w,Hokutoiwa,177,160.5
2005.01,Ms27e,Sensho,182,117
2005.01,Ms27w,Kakuryu,185,106
2005.01,Ms28e,Yamasaki,182,131
2005.01,Ms28w,Kaonishiki,178,133
2005.01,Ms29e,Tooyama,188.5,159.5
2005.01,Ms29w,Maenowaka,187,112
2005.01,Ms30e,Hakuba,186,105
2005.01,Ms30w,Oga,178,113
2005.01,Ms31e,Tokinoboru,174.5,86.5
2005.01,Ms31w,Tochitenko,179,152.5
2005.01,Ms32e,Dewaotori,184,158
2005.01,Ms32w,Kasugakuni,182,143.5
2005.01,Ms33e,Hokutojo,188,146.5
2005.01,Ms33w,Tachigami,181,136
2005.01,Ms34e,Ryuyo,189.5,143
2005.01,Ms34w,Miyamoto,180.5,161
2005.01,Ms35e,Tochinoyama,175,128.5
2005.01,Ms35w,Rikiryu,191,145
2005.01,Ms36e,Maenoyu,185,158
2005.01,Ms36w,Kimenryu,190,143
2005.01,Ms37e,Fujiryu,185.5,140
2005.01,Ms37w,Shimatora,184.5,125
2005.01,Ms38e,Wakayuki,173,138
2005.01,Ms38w,Futasegawa,181.5,151
2005.01,Ms39e,Kirinoumi,181,157
2005.01,Ms39w,Wakasuruga,173,90.4
2005.01,Ms40e,Hoshikaze,180,114
2005.01,Ms40w,Ryukai,177,133.8
2005.01,Ms41e,Sumiya,184,165
2005.01,Ms41w,Satoyama,176,113
2005.01,Ms42e,Homasho,185,121
2005.01,Ms42w,Hokutoarashi,175,181.5
2005.01,Ms43e,Mokonami,187,124
2005.01,Ms43w,Daionji,185.5,110.5
2005.01,Ms44e,Kakuo,182,136
2005.01,Ms44w,Kyokutenzan,189,105
2005.01,Ms45e,Nakano,185,150
2005.01,Ms45w,Daionami,180,109
2005.01,Ms46e,Fujitsukasa,188,177.5
2005.01,Ms46w,Toshinyama,173,152.3
2005.01,Ms47e,Wakagiyama,182.5,144.5
2005.01,Ms47w,Mizakura,170,101.5
2005.01,Ms48e,Asahibenten,180,162
2005.01,Ms48w,Tokitsukasa,179.5,137.3
2005.01,Ms49e,Yutakaumi,180,135
2005.01,Ms49w,Kotonomine,176,127.5
2005.01,Ms50e,Sazanami,180.5,125.3
2005.01,Ms50w,Surugatsukasa,183,152.2
2005.01,Ms51e,Kimurayama,180,146
2005.01,Ms51w,Terukaze,178.5,150
2005.01,Ms52e,Kagaya,167,93.9
2005.01,Ms52w,Asakiumi,180.5,138
2005.01,Ms53e,Akiyama,191.3,146
2005.01,Ms53w,Shikinoumi,186.4,133.5
2005.01,Ms54e,Shironishiki,179,93
2005.01,Ms54w,Kurazono,181,116
2005.01,Ms55e,Chiyonohana,178,108
2005.01,Ms55w,Enatsukasa,178.5,140.8
2005.01,Ms56e,Hanada,176,111
2005.01,Ms56w,Tenichi,176,140.5
2005.01,Ms57e,Yutakamaru,189,142
2005.01,Ms57w,Kokei,179.4,131
2005.01,Ms58e,Omusashi,175,158
2005.01,Ms58w,Tamao,189,130
2005.01,Ms59e,Asanotosa,174,144
2005.01,Ms59w,Tokusegawa,188,105
2005.01,Ms60e,Daitensho,185,109
2005.01,Ms60w,Shindo,181.5,172
2005.01,Sd1e,Yoshio,187,146.2
2005.01,Sd1w,Kamakura,178,165
2005.01,Sd2e,Kotoshiiba,182.5,130
2005.01,Sd2w,Koriyama,177.5,168
2005.01,Sd3e,Isobe,166,122
