basho,day,rank1,shikona1,result1,win1,kimarite,win2,rank2,shikona2,result2
2004.09,1,Jk41e,Mizuguchi,1-0 (7-0),1,oshidashi,0,Jk41w,Hirai,0-1 (0-7)
2004.09,1,Jk40e,Ishii,0-1 (2-5),0,oshidashi,1,Jk40w,Shima,1-0 (6-1)
2004.09,1,Jk36e,Ogata,1-0 (3-4),1,hikiotoshi,0,Jk36w,Takaogi,0-1 (3-4)
2004.09,1,Jk34w,Kayaki,0-1 (4-3),0,yorikiri,1,Jk33w,Taikomaru,1-0 (4-3)
2004.09,1,Jk32e,Koike,0-1 (4-3),0,yorikiri,1,Jk31w,Hazukiyama,1-0 (4-3)
2004.09,1,Jk30e,Tamahayate,1-0 (5-2),1,oshidashi,0,Jk29w,Ikedo,0-1 (5-2)
2004.09,1,Jk26e,Tamabuzan,0-1 (3-4),0,yorikiri,1,Jk26w,Maeamami,1-0 (3-4)
2004.09,1,Jk24w,Miyakofuji,1-0 (4-3),1,okuridashi,0,Jk23w,Zendaisho,0-1 (3-4)
2004.09,1,Jk22e,Masuda,1-0 (4-3),1,shitatenage,0,Jk21w,Takanokuni,0-1 (2-5)
2004.09,1,Jk19e,Yamada,0-1 (3-4),0,shitatenage,1,Jk19w,Hayashida,1-0 (1-0-6)
2004.09,1,Jk16e,Tominoumi,0-1 (2-5),0,uwatenage,1,Jk16w,Azumi,1-0 (3-4)
2004.09,1,Jk14e,Sawada,1-0 (5-2),1,tsukidashi,0,Jk14w,Fukuda,0-1 (2-5)
2004.09,1,Jk12e,Maenotaka,0-1 (2-5),0,yorikiri,1,Jk12w,Haku,1-0 (6-1)
2004.09,1,Jk10e,Ishikawa,0-1 (2-5),0,hikiotoshi,1,Jk10w,Akofuji,1-0 (1-6)
2004.09,1,Jk8e,Soshinzan,0-1 (3-4),0,yorikiri,1,Jk8w,Daiogi,1-0 (5-2)
2004.09,1,Jk6e,Oishikawa,0-1 (4-3),0,hatakikomi,1,Jk6w,Hatanaka,1-0 (3-4)
2004.09,1,Jk4e,Kabasawa,1-0 (6-1),1,okurinage,0,Jk3w,Kai,0-1 (3-4)
2004.09,1,Jk2e,Kotokaneko,0-1 (3-4),0,yorikiri,1,Jk1w,Tochinonami,1-0 (6-1)
2004.09,1,Jd127e,Beppu,0-1 (4-3),0,hikiotoshi,1,Jd126w,Tochinokuni,1-0 (4-3)
2004.09,1,Jd125e,Chichii,1-0 (3-4),1,oshidashi,0,Jd124w,Kototogashi,0-1 (1-6)
2004.09,1,Jd122w,Masaru,0-1 (4-3),0,yoritaoshi,1,Jd121w,Kasugashima,1-0 (3-4)
2004.09,1,Jd120e,Hayatefuji,1-0 (3-4),1,uwatenage,0,Jd119w,Osaka,0-1 (2-5)
2004.09,1,Jd118e,Nakatsunishiki,0-1 (4-3),0,yorikiri,1,Jd117w,Ishimoto,1-0 (3-4)
